cell,microcell,location_x,location_y,household_number,place_number,Susceptible
0,0,0,0,6,6,30
0,1,0,0,6,6,30
0,2,0,0,6,6,30
0,3,0,0,6,6,30
0,4,0,0,6,6,30
0,5,0,0,6,6,30
0,6,0,0,6,6,30
0,7,0,0,6,6,30
0,8,0,0,6,6,30
1,0,0,1,6,6,30
1,1,0,1,6,6,30
1,2,0,1,6,6,30
1,3,0,1,6,6,30
1,4,0,1,6,6,30
1,5,0,1,6,6,30
1,6,0,1,6,6,30
1,7,0,1,6,6,30
1,8,0,1,6,6,30
2,0,0,2,6,6,30
2,1,0,2,6,6,30
2,2,0,2,6,6,30
2,3,0,2,6,6,30
2,4,0,2,6,6,30
2,5,0,2,6,6,30
2,6,0,2,6,6,30
2,7,0,2,6,6,30
2,8,0,2,6,6,30
3,0,0,3,6,6,30
3,1,0,3,6,6,30
3,2,0,3,6,6,30
3,3,0,3,6,6,30
3,4,0,3,6,6,30
3,5,0,3,6,6,30
3,6,0,3,6,6,30
3,7,0,3,6,6,30
3,8,0,3,6,6,30
4,0,0,4,6,6,30
4,1,0,4,6,6,30
4,2,0,4,6,6,30
4,3,0,4,6,6,30
4,4,0,4,6,6,30
4,5,0,4,6,6,30
4,6,0,4,6,6,30
4,7,0,4,6,6,30
4,8,0,4,6,6,31
5,0,0,5,6,6,31
5,1,0,5,6,6,31
5,2,0,5,6,6,31
5,3,0,5,6,6,31
5,4,0,5,6,6,31
5,5,0,5,6,6,31
5,6,0,5,6,6,31
5,7,0,5,6,6,31
5,8,0,5,6,6,31
6,0,1,0,6,6,31
6,1,1,0,6,6,31
6,2,1,0,6,6,31
6,3,1,0,6,6,31
6,4,1,0,6,6,31
6,5,1,0,6,6,31
6,6,1,0,6,6,31
6,7,1,0,6,6,31
6,8,1,0,6,6,31
7,0,1,1,6,6,31
7,1,1,1,6,6,31
7,2,1,1,6,6,31
7,3,1,1,6,6,31
7,4,1,1,6,6,31
7,5,1,1,6,6,31
7,6,1,1,6,6,31
7,7,1,1,6,6,31
7,8,1,1,6,6,31
8,0,1,2,6,6,31
8,1,1,2,6,6,31
8,2,1,2,6,6,31
8,3,1,2,6,6,31
8,4,1,2,6,6,31
8,5,1,2,6,6,31
8,6,1,2,6,6,31
8,7,1,2,6,6,31
8,8,1,2,6,6,31
9,0,1,3,6,6,31
9,1,1,3,6,6,31
9,2,1,3,6,6,31
9,3,1,3,6,6,31
9,4,1,3,6,6,31
9,5,1,3,6,6,31
9,6,1,3,6,6,31
9,7,1,3,6,6,31
9,8,1,3,6,6,31
10,0,1,4,6,6,31
10,1,1,4,6,6,31
10,2,1,4,6,6,31
10,3,1,4,6,6,31
10,4,1,4,6,6,31
10,5,1,4,6,6,31
10,6,1,4,6,6,31
10,7,1,4,6,6,31
10,8,1,4,6,6,31
11,0,1,5,6,6,31
11,1,1,5,6,6,31
11,2,1,5,6,6,31
11,3,1,5,6,6,31
11,4,1,5,6,6,31
11,5,1,5,6,6,31
11,6,1,5,6,6,31
11,7,1,5,6,6,31
11,8,1,5,6,6,31
12,0,2,0,6,6,31
12,1,2,0,6,6,31
12,2,2,0,6,6,31
12,3,2,0,6,6,31
12,4,2,0,6,6,31
12,5,2,0,6,6,31
12,6,2,0,6,6,31
12,7,2,0,6,6,31
12,8,2,0,6,6,31
13,0,2,1,6,6,31
13,1,2,1,6,6,31
13,2,2,1,6,6,31
13,3,2,1,6,6,31
13,4,2,1,6,6,31
13,5,2,1,6,6,31
13,6,2,1,6,6,31
13,7,2,1,6,6,31
13,8,2,1,6,6,31
14,0,2,2,6,6,31
14,1,2,2,6,6,31
14,2,2,2,6,6,31
14,3,2,2,6,6,31
14,4,2,2,6,6,31
14,5,2,2,6,6,31
14,6,2,2,6,6,31
14,7,2,2,6,6,31
14,8,2,2,6,6,31
15,0,2,3,6,6,31
15,1,2,3,6,6,31
15,2,2,3,6,6,31
15,3,2,3,6,6,31
15,4,2,3,6,6,31
15,5,2,3,6,6,31
15,6,2,3,6,6,31
15,7,2,3,6,6,31
15,8,2,3,6,6,31
16,0,2,4,6,6,31
16,1,2,4,6,6,31
16,2,2,4,6,6,31
16,3,2,4,6,6,31
16,4,2,4,6,6,31
16,5,2,4,6,6,31
16,6,2,4,6,6,31
16,7,2,4,6,6,31
16,8,2,4,6,6,31
17,0,2,5,6,6,31
17,1,2,5,6,6,31
17,2,2,5,6,6,31
17,3,2,5,6,6,31
17,4,2,5,6,6,31
17,5,2,5,6,6,31
17,6,2,5,6,6,31
17,7,2,5,6,6,31
17,8,2,5,6,6,31
18,0,3,0,6,6,31
18,1,3,0,6,6,31
18,2,3,0,6,6,31
18,3,3,0,6,6,31
18,4,3,0,6,6,31
18,5,3,0,6,6,31
18,6,3,0,6,6,31
18,7,3,0,6,6,31
18,8,3,0,6,6,31
19,0,3,1,6,6,31
19,1,3,1,6,6,31
19,2,3,1,6,6,31
19,3,3,1,6,6,31
19,4,3,1,6,6,31
19,5,3,1,6,6,31
19,6,3,1,6,6,31
19,7,3,1,6,6,31
19,8,3,1,6,6,31
20,0,3,2,6,6,31
20,1,3,2,6,6,31
20,2,3,2,6,6,31
20,3,3,2,6,6,31
20,4,3,2,6,6,31
20,5,3,2,6,6,31
20,6,3,2,6,6,31
20,7,3,2,6,6,31
20,8,3,2,6,6,31
21,0,3,3,6,6,31
21,1,3,3,6,6,31
21,2,3,3,6,6,31
21,3,3,3,6,6,31
21,4,3,3,6,6,31
21,5,3,3,6,6,31
21,6,3,3,6,6,31
21,7,3,3,6,6,31
21,8,3,3,6,6,31
22,0,3,4,6,6,31
22,1,3,4,6,6,31
22,2,3,4,6,6,31
22,3,3,4,6,6,31
22,4,3,4,6,6,31
22,5,3,4,6,6,31
22,6,3,4,6,6,31
22,7,3,4,6,6,31
22,8,3,4,6,6,31
23,0,3,5,6,6,31
23,1,3,5,6,6,31
23,2,3,5,6,6,31
23,3,3,5,6,6,31
23,4,3,5,6,6,31
23,5,3,5,6,6,31
23,6,3,5,6,6,31
23,7,3,5,6,6,31
23,8,3,5,6,6,31
24,0,4,0,6,6,31
24,1,4,0,6,6,31
24,2,4,0,6,6,31
24,3,4,0,6,6,31
24,4,4,0,6,6,31
24,5,4,0,6,6,31
24,6,4,0,6,6,31
24,7,4,0,6,6,31
24,8,4,0,6,6,31
25,0,4,1,6,6,31
25,1,4,1,6,6,31
25,2,4,1,6,6,31
25,3,4,1,6,6,31
25,4,4,1,6,6,31
25,5,4,1,6,6,31
25,6,4,1,6,6,31
25,7,4,1,6,6,31
25,8,4,1,6,6,31
26,0,4,2,6,6,31
26,1,4,2,6,6,31
26,2,4,2,6,6,31
26,3,4,2,6,6,31
26,4,4,2,6,6,31
26,5,4,2,6,6,31
26,6,4,2,6,6,31
26,7,4,2,6,6,31
26,8,4,2,6,6,31
27,0,4,3,6,6,31
27,1,4,3,6,6,31
27,2,4,3,6,6,31
27,3,4,3,6,6,31
27,4,4,3,6,6,31
27,5,4,3,6,6,31
27,6,4,3,6,6,31
27,7,4,3,6,6,31
27,8,4,3,6,6,31
28,0,4,4,6,6,31
28,1,4,4,6,6,31
28,2,4,4,6,6,31
28,3,4,4,6,6,31
28,4,4,4,6,6,31
28,5,4,4,6,6,31
28,6,4,4,6,6,31
28,7,4,4,6,6,31
28,8,4,4,6,6,31
29,0,4,5,6,6,31
29,1,4,5,6,6,31
29,2,4,5,6,6,31
29,3,4,5,6,6,31
29,4,4,5,6,6,31
29,5,4,5,6,6,31
29,6,4,5,6,6,31
29,7,4,5,6,6,31
29,8,4,5,6,6,31
30,0,5,0,6,6,31
30,1,5,0,6,6,31
30,2,5,0,6,6,31
30,3,5,0,6,6,31
30,4,5,0,6,6,31
30,5,5,0,6,6,31
30,6,5,0,6,6,31
30,7,5,0,6,6,31
30,8,5,0,6,6,31
31,0,5,1,6,6,31
31,1,5,1,6,6,31
31,2,5,1,6,6,31
31,3,5,1,6,6,31
31,4,5,1,6,6,31
31,5,5,1,6,6,31
31,6,5,1,6,6,31
31,7,5,1,6,6,31
31,8,5,1,6,6,31
32,0,5,2,6,6,31
32,1,5,2,6,6,31
32,2,5,2,6,6,31
32,3,5,2,6,6,31
32,4,5,2,6,6,31
32,5,5,2,6,6,31
32,6,5,2,6,6,31
32,7,5,2,6,6,31
32,8,5,2,6,6,31
33,0,5,3,6,6,31
33,1,5,3,6,6,31
33,2,5,3,6,6,31
33,3,5,3,6,6,31
33,4,5,3,6,6,31
33,5,5,3,6,6,31
33,6,5,3,6,6,31
33,7,5,3,6,6,31
33,8,5,3,6,6,31
34,0,5,4,6,6,31
34,1,5,4,6,6,31
34,2,5,4,6,6,31
34,3,5,4,6,6,31
34,4,5,4,6,6,31
34,5,5,4,6,6,31
34,6,5,4,6,6,31
34,7,5,4,6,6,31
34,8,5,4,6,6,31
35,0,5,5,6,6,31
35,1,5,5,6,6,31
35,2,5,5,6,6,31
35,3,5,5,6,6,31
35,4,5,5,6,6,31
35,5,5,5,6,6,31
35,6,5,5,6,6,31
35,7,5,5,6,6,31
35,8,5,5,6,6,31
