cell,microcell,location_x,location_y,household_number,place_number,Susceptible
0,0,0,0,1,1,7
0,1,0,0,1,1,7
0,2,0,0,1,1,7
0,3,0,0,1,1,7
0,4,0,0,1,1,7
0,5,0,0,1,1,7
0,6,0,0,1,1,7
0,7,0,0,1,1,7
0,8,0,0,1,1,7
1,0,0,1,1,1,7
1,1,0,1,1,1,7
1,2,0,1,1,1,7
1,3,0,1,1,1,7
1,4,0,1,1,1,7
1,5,0,1,1,1,7
1,6,0,1,1,1,7
1,7,0,1,1,1,7
1,8,0,1,1,1,7
2,0,0,2,1,1,7
2,1,0,2,1,1,7
2,2,0,2,1,1,7
2,3,0,2,1,1,7
2,4,0,2,1,1,7
2,5,0,2,1,1,7
2,6,0,2,1,1,7
2,7,0,2,1,1,7
2,8,0,2,1,1,7
3,0,0,3,1,1,7
3,1,0,3,1,1,7
3,2,0,3,1,1,7
3,3,0,3,1,1,7
3,4,0,3,1,1,7
3,5,0,3,1,1,7
3,6,0,3,1,1,7
3,7,0,3,1,1,7
3,8,0,3,1,1,7
4,0,0,4,1,1,7
4,1,0,4,1,1,7
4,2,0,4,1,1,7
4,3,0,4,1,1,7
4,4,0,4,1,1,7
4,5,0,4,1,1,7
4,6,0,4,1,1,7
4,7,0,4,1,1,7
4,8,0,4,1,1,7
5,0,0,5,1,1,7
5,1,0,5,1,1,7
5,2,0,5,1,1,7
5,3,0,5,1,1,7
5,4,0,5,1,1,7
5,5,0,5,1,1,7
5,6,0,5,1,1,7
5,7,0,5,1,1,7
5,8,0,5,1,1,7
6,0,0,6,1,1,7
6,1,0,6,1,1,7
6,2,0,6,1,1,7
6,3,0,6,1,1,7
6,4,0,6,1,1,7
6,5,0,6,1,1,7
6,6,0,6,1,1,7
6,7,0,6,1,1,7
6,8,0,6,1,1,7
7,0,0,7,1,1,7
7,1,0,7,1,1,7
7,2,0,7,1,1,7
7,3,0,7,1,1,7
7,4,0,7,1,1,7
7,5,0,7,1,1,7
7,6,0,7,1,1,7
7,7,0,7,1,1,7
7,8,0,7,1,1,7
8,0,0,8,1,1,7
8,1,0,8,1,1,7
8,2,0,8,1,1,7
8,3,0,8,1,1,7
8,4,0,8,1,1,7
8,5,0,8,1,1,7
8,6,0,8,1,1,7
8,7,0,8,1,1,7
8,8,0,8,1,1,7
9,0,0,9,1,1,7
9,1,0,9,1,1,7
9,2,0,9,1,1,7
9,3,0,9,1,1,7
9,4,0,9,1,1,7
9,5,0,9,1,1,7
9,6,0,9,1,1,7
9,7,0,9,1,1,7
9,8,0,9,1,1,7
10,0,0,10,1,1,7
10,1,0,10,1,1,7
10,2,0,10,1,1,7
10,3,0,10,1,1,7
10,4,0,10,1,1,7
10,5,0,10,1,1,7
10,6,0,10,1,1,7
10,7,0,10,1,1,7
10,8,0,10,1,1,7
11,0,0,11,1,1,7
11,1,0,11,1,1,7
11,2,0,11,1,1,7
11,3,0,11,1,1,7
11,4,0,11,1,1,7
11,5,0,11,1,1,7
11,6,0,11,1,1,7
11,7,0,11,1,1,7
11,8,0,11,1,1,7
12,0,1,0,1,1,7
12,1,1,0,1,1,7
12,2,1,0,1,1,7
12,3,1,0,1,1,7
12,4,1,0,1,1,7
12,5,1,0,1,1,7
12,6,1,0,1,1,7
12,7,1,0,1,1,7
12,8,1,0,1,1,7
13,0,1,1,1,1,7
13,1,1,1,1,1,7
13,2,1,1,1,1,7
13,3,1,1,1,1,7
13,4,1,1,1,1,7
13,5,1,1,1,1,7
13,6,1,1,1,1,7
13,7,1,1,1,1,7
13,8,1,1,1,1,7
14,0,1,2,1,1,7
14,1,1,2,1,1,7
14,2,1,2,1,1,7
14,3,1,2,1,1,7
14,4,1,2,1,1,7
14,5,1,2,1,1,7
14,6,1,2,1,1,7
14,7,1,2,1,1,7
14,8,1,2,1,1,7
15,0,1,3,1,1,7
15,1,1,3,1,1,7
15,2,1,3,1,1,7
15,3,1,3,1,1,7
15,4,1,3,1,1,7
15,5,1,3,1,1,7
15,6,1,3,1,1,7
15,7,1,3,1,1,7
15,8,1,3,1,1,7
16,0,1,4,1,1,7
16,1,1,4,1,1,7
16,2,1,4,1,1,7
16,3,1,4,1,1,7
16,4,1,4,1,1,7
